,op_max_wait_time,op_max_detour_time_factor,op_reservation_module,rq_type,op_rh_reservation_max_routes,op_short_term_horizon,op_module,sim_env,user_max_decision_time,scenario_name,rq_file,demand_folder,demand_type,demand_scalar,op_fleet_composition,op_vr_control_func_dict,sample,config_str,capacity
28,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_3/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_3.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_3,IR_900_D+UT0.45_FB_5,8
29,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_4/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_4.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_4,IR_900_D+UT0.45_FB_5,8
30,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_5/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_5.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_5,IR_900_D+UT0.45_FB_5,8
31,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_6/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_6.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_6,IR_900_D+UT0.45_FB_5,8
32,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_7/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_7.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_7,IR_900_D+UT0.45_FB_5,8
33,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_8/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_8.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_8,IR_900_D+UT0.45_FB_5,8
34,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_9/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_9.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_9,IR_900_D+UT0.45_FB_5,8
35,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_10/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_10.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_10,IR_900_D+UT0.45_FB_5,8
36,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_11/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_11.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_11,IR_900_D+UT0.45_FB_5,8
37,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_12/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_12.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_12,IR_900_D+UT0.45_FB_5,8
38,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_13/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_13.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_13,IR_900_D+UT0.45_FB_5,8
39,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_14/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_14.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_14,IR_900_D+UT0.45_FB_5,8
40,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_15/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_15.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_15,IR_900_D+UT0.45_FB_5,8
41,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_16/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_16.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_16,IR_900_D+UT0.45_FB_5,8
42,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_17/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_17.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_17,IR_900_D+UT0.45_FB_5,8
43,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_18/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_18.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_18,IR_900_D+UT0.45_FB_5,8
44,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_19/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_19.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_19,IR_900_D+UT0.45_FB_5,8
45,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_20/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_20.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_20,IR_900_D+UT0.45_FB_5,8
46,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_21/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_21.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_21,IR_900_D+UT0.45_FB_5,8
47,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_22/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_22.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_22,IR_900_D+UT0.45_FB_5,8
48,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_23/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_23.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_23,IR_900_D+UT0.45_FB_5,8
49,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_24/IR_900_D+UT0.45_FB_5/,greater_hellevoetsluis/planned/1.0/sample_24.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:5,func_key:distance_and_user_times;vot:0.45,sample_24,IR_900_D+UT0.45_FB_5,8
50,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_0/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_0.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_0,IR_900_D+UT0.45_FB_6,8
51,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_1/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_1.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_1,IR_900_D+UT0.45_FB_6,8
52,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_2/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_2.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_2,IR_900_D+UT0.45_FB_6,8
53,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_3/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_3.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_3,IR_900_D+UT0.45_FB_6,8
54,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_4/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_4.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_4,IR_900_D+UT0.45_FB_6,8
55,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_5/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_5.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_5,IR_900_D+UT0.45_FB_6,8
56,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_6/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_6.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_6,IR_900_D+UT0.45_FB_6,8
57,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_7/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_7.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_7,IR_900_D+UT0.45_FB_6,8
58,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_8/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_8.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_8,IR_900_D+UT0.45_FB_6,8
59,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_9/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_9.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_9,IR_900_D+UT0.45_FB_6,8
60,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_10/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_10.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_10,IR_900_D+UT0.45_FB_6,8
61,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_11/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_11.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_11,IR_900_D+UT0.45_FB_6,8
62,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_12/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_12.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_12,IR_900_D+UT0.45_FB_6,8
63,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_13/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_13.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_13,IR_900_D+UT0.45_FB_6,8
64,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_14/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_14.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_14,IR_900_D+UT0.45_FB_6,8
65,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_15/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_15.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_15,IR_900_D+UT0.45_FB_6,8
66,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_16/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_16.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_16,IR_900_D+UT0.45_FB_6,8
67,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_17/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_17.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_17,IR_900_D+UT0.45_FB_6,8
68,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_18/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_18.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_18,IR_900_D+UT0.45_FB_6,8
69,900,75,RollingHorizon,BasicRequest,50,900,PoolingIRSOnly,ImmediateDecisionsSimulation,0,greater_hellevoetsluis/planned/1.0/sample_19/IR_900_D+UT0.45_FB_6/,greater_hellevoetsluis/planned/1.0/sample_19.csv,greater_hellevoetsluis,reservation,1.0,flex_bus:6,func_key:distance_and_user_times;vot:0.45,sample_19,IR_900_D+UT0.45_FB_6,8
